Geography Type,Geography Name,Year, Population , Households ,Persons Per Household (PPH)
County,St. Louis,2000,"  200,528 ","  82,619 ",2.31
County,Stearns,2000,"  133,166 ","  47,604 ",2.64
County,Steele,2000,"  33,680 ","  12,846 ",2.57
County,Stevens,2000,"  10,053 ","  3,751 ",2.42
County,Swift,2000,"  11,956 ","  4,353 ",2.39
County,Todd,2000,"  24,426 ","  9,342 ",2.58
County,Traverse,2000,"  4,134 ","  1,717 ",2.34
County,Wabasha,2000,"  21,610 ","  8,277 ",2.56
County,Wadena,2000,"  13,713 ","  5,426 ",2.44
County,Waseca,2000,"  19,526 ","  7,059 ",2.56
County,Washington,2000,"  201,130 ","  71,462 ",2.76
County,Watonwan,2000,"  11,876 ","  4,627 ",2.52
County,Wilkin,2000,"  7,138 ","  2,752 ",2.54
County,Winona,2000,"  49,985 ","  18,744 ",2.46
County,Wright,2000,"  89,986 ","  31,465 ",2.83
County,Yellow Medicine,2000,"  11,080 ","  4,439 ",2.42
State,Minnesota,1999,"  4,838,398 ","  1,859,277 ",2.54
EDR,01 (Northwest),1999,"  89,704 ","  34,828 ",2.51
EDR,02 (Headwaters),1999,"  73,997 ","  27,679 ",2.60
EDR,03 (Arrowhead),1999,"  319,911 ","  128,775 ",2.42
EDR,04 (West Central),1999,"  209,304 ","  80,583 ",2.50
EDR,05 (North Central),1999,"  147,687 ","  57,019 ",2.55
EDR,06E (Southwest Central),1999,"  116,647 ","  44,635 ",2.57
EDR,06W (Upper MN Valley),1999,"  50,190 ","  20,099 ",2.39
EDR,07E (East Central),1999,"  133,150 ","  48,273 ",2.70
EDR,07W (Central),1999,"  320,048 ","  110,516 ",2.81
EDR,08 (Southwest),1999,"  123,300 ","  48,592 ",2.46
EDR,09 (South Central),1999,"  224,936 ","  84,920 ",2.53
EDR,10 (Southeast),1999,"  451,252 ","  172,232 ",2.53
EDR,11 (7 County Twin Cities),1999,"  2,578,272 ","  1,001,126 ",2.53
County,Aitkin,1999,"  14,235 ","  6,061 ",2.35
County,Anoka,1999,"  297,776 ","  103,423 ",2.88
County,Becker,1999,"  29,779 ","  11,501 ",2.59
County,Beltrami,1999,"  38,644 ","  13,817 ",2.80
County,Benton,1999,"  35,110 ","  13,074 ",2.69
County,Big Stone,1999,"  5,794 ","  2,330 ",2.49
County,Blue Earth,1999,"  55,877 ","  20,589 ",2.71
County,Brown,1999,"  28,012 ","  10,839 ",2.58
County,Carlton,1999,"  31,591 ","  11,783 ",2.68
County,Carver,1999,"  66,168 ","  23,524 ",2.81
County,Cass,1999,"  25,644 ","  10,112 ",2.54
County,Chippewa,1999,"  13,152 ","  5,380 ",2.44
County,Chisago,1999,"  42,041 ","  14,744 ",2.85
County,Clay,1999,"  53,322 ","  19,284 ",2.77
County,Clearwater,1999,"  8,392 ","  3,206 ",2.62
County,Cook,1999,"  4,595 ","  1,990 ",2.31
County,Cottonwood,1999,"  12,773 ","  5,121 ",2.49
County,Crow Wing,1999,"  52,698 ","  20,935 ",2.52
County,Dakota,1999,"  347,245 ","  126,748 ",2.74
County,Dodge,1999,"  17,504 ","  6,299 ",2.78
County,Douglas,1999,"  31,800 ","  12,577 ",2.53
County,Faribault,1999,"  16,364 ","  6,740 ",2.43
County,Fillmore,1999,"  20,914 ","  8,110 ",2.58
County,Freeborn,1999,"  32,238 ","  13,068 ",2.47
County,Goodhue,1999,"  43,469 ","  16,754 ",2.59
County,Grant,1999,"  6,165 ","  2,496 ",2.47
County,Hennepin,1999,"  1,089,024 ","  449,330 ",2.42
County,Houston,1999,"  19,545 ","  7,443 ",2.63
County,Hubbard,1999,"  17,177 ","  6,907 ",2.49
County,Isanti,1999,"  30,826 ","  10,894 ",2.83
County,Itasca,1999,"  43,986 ","  16,940 ",2.60
County,Jackson,1999,"  11,636 ","  4,649 ",2.50
County,Kanabec,1999,"  14,432 ","  5,488 ",2.63
County,Kandiyohi,1999,"  41,942 ","  16,056 ",2.61
County,Kittson,1999,"  5,376 ","  2,210 ",2.43
County,Koochiching,1999,"  15,679 ","  6,115 ",2.56
County,Lac qui Parle,1999,"  8,413 ","  3,404 ",2.47
County,Lake,1999,"  10,745 ","  4,451 ",2.41
County,Lake of the Woods,1999,"  4,618 ","  1,812 ",2.55
County,Le Sueur,1999,"  25,482 ","  9,466 ",2.69
County,Lincoln,1999,"  6,585 ","  2,657 ",2.48
County,Lyon,1999,"  25,505 ","  9,738 ",2.62
County,Mahnomen,1999,"  5,166 ","  1,937 ",2.67
County,Marshall,1999,"  10,383 ","  4,115 ",2.52
County,Martin,1999,"  22,694 ","  9,276 ",2.45
County,McLeod,1999,"  35,364 ","  13,438 ",2.63
County,Meeker,1999,"  21,929 ","  8,283 ",2.65
County,Mille Lacs,1999,"  21,355 ","  8,064 ",2.65
County,Morrison,1999,"  31,756 ","  11,577 ",2.74
County,Mower,1999,"  37,583 ","  15,491 ",2.43
County,Murray,1999,"  9,544 ","  3,825 ",2.50
County,Nicollet,1999,"  30,464 ","  10,667 ",2.86
County,Nobles,1999,"  19,920 ","  7,894 ",2.52
County,Norman,1999,"  7,637 ","  3,076 ",2.48
County,Olmsted,1999,"  121,452 ","  47,247 ",2.57
County,Otter Tail,1999,"  55,192 ","  21,843 ",2.53
County,Pennington,1999,"  13,606 ","  5,471 ",2.49
County,Pine,1999,"  24,496 ","  9,083 ",2.70
County,Pipestone,1999,"  10,343 ","  4,122 ",2.51
County,Polk,1999,"  32,004 ","  12,119 ",2.64
County,Pope,1999,"  10,980 ","  4,368 ",2.51
County,Ramsey,1999,"  497,919 ","  200,184 ",2.49
County,Red Lake,1999,"  4,384 ","  1,742 ",2.52
County,Redwood,1999,"  17,193 ","  6,735 ",2.55
County,Renville,1999,"  17,412 ","  6,858 ",2.54
County,Rice,1999,"  54,888 ","  18,818 ",2.92
County,Rock,1999,"  9,801 ","  3,851 ",2.55
County,Roseau,1999,"  16,314 ","  6,095 ",2.68
County,Scott,1999,"  81,534 ","  28,287 ",2.88
County,Sherburne,1999,"  63,182 ","  20,853 ",3.03
County,Sibley,1999,"  14,997 ","  5,664 ",2.65
County,St. Louis,1999,"  199,080 ","  81,435 ",2.44
County,Stearns,1999,"  133,977 ","  46,439 ",2.89
County,Steele,1999,"  32,965 ","  12,632 ",2.61
County,Stevens,1999,"  10,535 ","  3,936 ",2.68
County,Swift,1999,"  11,338 ","  4,310 ",2.63
County,Todd,1999,"  24,191 ","  9,185 ",2.63
County,Traverse,1999,"  4,212 ","  1,746 ",2.41
County,Wabasha,1999,"  21,118 ","  8,030 ",2.63
County,Wadena,1999,"  13,398 ","  5,210 ",2.57
County,Waseca,1999,"  19,403 ","  7,065 ",2.75
County,Washington,1999,"  198,606 ","  69,630 ",2.85
County,Watonwan,1999,"  11,643 ","  4,614 ",2.52
County,Wilkin,1999,"  7,319 ","  2,832 ",2.58
County,Winona,1999,"  49,576 ","  18,340 ",2.70
County,Wright,1999,"  87,779 ","  30,150 ",2.91
County,Yellow Medicine,1999,"  11,493 ","  4,675 ",2.46
State,Minnesota,1998,"  4,782,264 ","  1,832,191 ",2.55
EDR,01 (Northwest),1998,"  89,628 ","  34,674 ",2.52
EDR,02 (Headwaters),1998,"  72,970 ","  27,195 ",2.61
EDR,03 (Arrowhead),1998,"  319,805 ","  128,157 ",2.43
EDR,04 (West Central),1998,"  208,005 ","  79,737 ",2.51
EDR,05 (North Central),1998,"  145,548 ","  55,890 ",2.56
EDR,06E (Southwest Central),1998,"  116,055 ","  44,176 ",2.58
EDR,06W (Upper MN Valley),1998,"  50,376 ","  20,068 ",2.41
EDR,07E (East Central),1998,"  129,458 ","  46,790 ",2.71
EDR,07W (Central),1998,"  311,283 ","  107,175 ",2.81
EDR,08 (Southwest),1998,"  124,182 ","  48,717 ",2.48
EDR,09 (South Central),1998,"  223,478 ","  84,405 ",2.54
EDR,10 (Southeast),1998,"  447,123 ","  169,861 ",2.54
EDR,11 (7 County Twin Cities),1998,"  2,544,353 ","  985,346 ",2.53
County,Aitkin,1998,"  14,099 ","  5,951 ",2.37
County,Anoka,1998,"  290,871 ","  100,685 ",2.89
County,Becker,1998,"  29,582 ","  11,379 ",2.60
County,Beltrami,1998,"  37,899 ","  13,534 ",2.80
County,Benton,1998,"  34,431 ","  12,809 ",2.69
County,Big Stone,1998,"  5,875 ","  2,351 ",2.50
County,Blue Earth,1998,"  55,611 ","  20,466 ",2.72
County,Brown,1998,"  27,976 ","  10,801 ",2.59
County,Carlton,1998,"  31,496 ","  11,713 ",2.69
County,Carver,1998,"  63,358 ","  22,444 ",2.82
County,Cass,1998,"  24,997 ","  9,832 ",2.54
County,Chippewa,1998,"  13,053 ","  5,272 ",2.48
County,Chisago,1998,"  40,237 ","  14,073 ",2.86
County,Clay,1998,"  53,183 ","  19,136 ",2.78
County,Clearwater,1998,"  8,423 ","  3,208 ",2.63
County,Cook,1998,"  4,501 ","  1,944 ",2.32
County,Cottonwood,1998,"  12,923 ","  5,142 ",2.51
County,Crow Wing,1998,"  51,605 ","  20,399 ",2.53
County,Dakota,1998,"  339,256 ","  123,541 ",2.75
County,Dodge,1998,"  17,298 ","  6,199 ",2.79
County,Douglas,1998,"  31,481 ","  12,382 ",2.54
County,Faribault,1998,"  16,432 ","  6,735 ",2.44
County,Fillmore,1998,"  20,967 ","  8,092 ",2.59
County,Freeborn,1998,"  32,324 ","  13,067 ",2.47
County,Goodhue,1998,"  43,266 ","  16,597 ",2.61
County,Grant,1998,"  6,201 ","  2,504 ",2.48
County,Hennepin,1998,"  1,081,875 ","  445,149 ",2.43
County,Houston,1998,"  19,412 ","  7,354 ",2.64
County,Hubbard,1998,"  16,905 ","  6,731 ",2.51
County,Isanti,1998,"  30,038 ","  10,540 ",2.85
County,Itasca,1998,"  43,729 ","  16,826 ",2.60
County,Jackson,1998,"  11,728 ","  4,662 ",2.52
County,Kanabec,1998,"  14,220 ","  5,397 ",2.63
County,Kandiyohi,1998,"  41,782 ","  15,926 ",2.62
County,Kittson,1998,"  5,455 ","  2,221 ",2.46
County,Koochiching,1998,"  15,826 ","  6,136 ",2.58
County,Lac qui Parle,1998,"  8,540 ","  3,435 ",2.49
County,Lake,1998,"  10,700 ","  4,431 ",2.41
County,Lake of the Woods,1998,"  4,553 ","  1,784 ",2.55
County,Le Sueur,1998,"  25,181 ","  9,328 ",2.70
County,Lincoln,1998,"  6,644 ","  2,672 ",2.49
County,Lyon,1998,"  25,484 ","  9,697 ",2.63
County,Mahnomen,1998,"  5,190 ","  1,938 ",2.68
County,Marshall,1998,"  10,465 ","  4,120 ",2.54
County,Martin,1998,"  22,782 ","  9,267 ",2.46
County,McLeod,1998,"  34,881 ","  13,173 ",2.65
County,Meeker,1998,"  21,911 ","  8,231 ",2.66
County,Mille Lacs,1998,"  21,026 ","  7,934 ",2.65
County,Morrison,1998,"  31,496 ","  11,401 ",2.76
County,Mower,1998,"  37,582 ","  15,426 ",2.44
County,Murray,1998,"  9,573 ","  3,818 ",2.51
County,Nicollet,1998,"  30,119 ","  10,549 ",2.86
County,Nobles,1998,"  20,276 ","  8,013 ",2.53
County,Norman,1998,"  7,636 ","  3,080 ",2.48
County,Olmsted,1998,"  119,038 ","  46,111 ",2.58
County,Otter Tail,1998,"  54,404 ","  21,479 ",2.53
County,Pennington,1998,"  13,617 ","  5,453 ",2.50
County,Pine,1998,"  23,937 ","  8,846 ",2.71
County,Pipestone,1998,"  10,437 ","  4,136 ",2.52
County,Polk,1998,"  31,765 ","  12,010 ",2.64
County,Pope,1998,"  10,979 ","  4,351 ",2.52
County,Ramsey,1998,"  498,090 ","  199,389 ",2.50
County,Red Lake,1998,"  4,404 ","  1,742 ",2.53
County,Redwood,1998,"  17,262 ","  6,729 ",2.57
County,Renville,1998,"  17,481 ","  6,846 ",2.55
County,Rice,1998,"  54,101 ","  18,468 ",2.93
County,Rock,1998,"  9,855 ","  3,848 ",2.56
County,Roseau,1998,"  16,286 ","  6,048 ",2.69
County,Scott,1998,"  77,924 ","  26,739 ",2.91
County,Sherburne,1998,"  59,945 ","  19,755 ",3.03
County,Sibley,1998,"  14,943 ","  5,620 ",2.66
County,St. Louis,1998,"  199,454 ","  81,156 ",2.46
County,Stearns,1998,"  131,981 ","  45,538 ",2.90
County,Steele,1998,"  32,561 ","  12,425 ",2.62
County,Stevens,1998,"  10,609 ","  3,943 ",2.69
County,Swift,1998,"  11,335 ","  4,329 ",2.62
County,Todd,1998,"  23,994 ","  9,046 ",2.65
County,Traverse,1998,"  4,250 ","  1,753 ",2.42
County,Wabasha,1998,"  20,901 ","  7,905 ",2.64
County,Wadena,1998,"  13,456 ","  5,212 ",2.58
County,Waseca,1998,"  18,744 ","  7,021 ",2.67
County,Washington,1998,"  192,979 ","  67,399 ",2.86
County,Watonwan,1998,"  11,690 ","  4,618 ",2.53
County,Wilkin,1998,"  7,316 ","  2,810 ",2.60
County,Winona,1998,"  49,673 ","  18,217 ",2.73
County,Wright,1998,"  84,926 ","  29,073 ",2.92
County,Yellow Medicine,1998,"  11,573 ","  4,681 ",2.47
State,Minnesota,1997,"  4,735,830 ","  1,809,628 ",2.55
EDR,01 (Northwest),1997,"  91,252 ","  35,092 ",2.53
EDR,02 (Headwaters),1997,"  72,516 ","  26,862 ",2.62
EDR,03 (Arrowhead),1997,"  318,714 ","  127,604 ",2.44
EDR,04 (West Central),1997,"  207,377 ","  79,171 ",2.52
EDR,05 (North Central),1997,"  143,761 ","  55,001 ",2.57
EDR,06E (Southwest Central),1997,"  115,377 ","  43,705 ",2.59
EDR,06W (Upper MN Valley),1997,"  50,539 ","  20,147 ",2.42
EDR,07E (East Central),1997,"  126,800 ","  45,733 ",2.71
EDR,07W (Central),1997,"  303,806 ","  104,391 ",2.82
EDR,08 (Southwest),1997,"  124,698 ","  48,745 ",2.49
EDR,09 (South Central),1997,"  222,882 ","  83,935 ",2.55
EDR,10 (Southeast),1997,"  442,989 ","  167,604 ",2.55
EDR,11 (7 County Twin Cities),1997,"  2,515,119 ","  971,638 ",2.54
County,Aitkin,1997,"  13,949 ","  5,873 ",2.38
County,Anoka,1997,"  285,271 ","  98,570 ",2.89
County,Becker,1997,"  29,394 ","  11,253 ",2.61
County,Beltrami,1997,"  37,615 ","  13,312 ",2.83
County,Benton,1997,"  34,057 ","  12,632 ",2.70
County,Big Stone,1997,"  5,915 ","  2,355 ",2.51
County,Blue Earth,1997,"  55,286 ","  20,329 ",2.72
County,Brown,1997,"  28,006 ","  10,775 ",2.60
County,Carlton,1997,"  30,974 ","  11,627 ",2.66
County,Carver,1997,"  61,377 ","  21,723 ",2.83
County,Cass,1997,"  24,531 ","  9,582 ",2.56
County,Chippewa,1997,"  13,183 ","  5,305 ",2.49
County,Chisago,1997,"  38,937 ","  13,599 ",2.86
County,Clay,1997,"  52,994 ","  19,025 ",2.79
County,Clearwater,1997,"  8,467 ","  3,209 ",2.64
County,Cook,1997,"  4,437 ","  1,912 ",2.32
County,Cottonwood,1997,"  12,930 ","  5,144 ",2.51
County,Crow Wing,1997,"  50,578 ","  19,968 ",2.53
County,Dakota,1997,"  332,657 ","  120,715 ",2.76
County,Dodge,1997,"  17,122 ","  6,119 ",2.80
County,Douglas,1997,"  31,274 ","  12,249 ",2.55
County,Faribault,1997,"  16,548 ","  6,747 ",2.45
County,Fillmore,1997,"  20,969 ","  8,071 ",2.60
County,Freeborn,1997,"  32,429 ","  13,062 ",2.48
County,Goodhue,1997,"  42,987 ","  16,435 ",2.62
County,Grant,1997,"  6,185 ","  2,484 ",2.49
County,Hennepin,1997,"  1,075,907 ","  441,474 ",2.44
County,Houston,1997,"  19,330 ","  7,290 ",2.65
County,Hubbard,1997,"  16,717 ","  6,637 ",2.52
County,Isanti,1997,"  29,603 ","  10,346 ",2.86
County,Itasca,1997,"  43,337 ","  16,655 ",2.60
County,Jackson,1997,"  11,750 ","  4,660 ",2.52
County,Kanabec,1997,"  14,030 ","  5,300 ",2.65
County,Kandiyohi,1997,"  41,652 ","  15,788 ",2.64
County,Kittson,1997,"  5,510 ","  2,231 ",2.47
County,Koochiching,1997,"  15,868 ","  6,139 ",2.58
County,Lac qui Parle,1997,"  8,644 ","  3,465 ",2.49
County,Lake,1997,"  10,695 ","  4,419 ",2.42
County,Lake of the Woods,1997,"  4,495 ","  1,765 ",2.55
County,Le Sueur,1997,"  24,939 ","  9,219 ",2.71
County,Lincoln,1997,"  6,707 ","  2,685 ",2.50
County,Lyon,1997,"  25,431 ","  9,641 ",2.64
County,Mahnomen,1997,"  5,222 ","  1,939 ",2.69
County,Marshall,1997,"  10,676 ","  4,175 ",2.56
County,Martin,1997,"  22,849 ","  9,265 ",2.47
County,McLeod,1997,"  34,493 ","  12,966 ",2.66
County,Meeker,1997,"  21,711 ","  8,116 ",2.68
County,Mille Lacs,1997,"  20,648 ","  7,770 ",2.66
County,Morrison,1997,"  31,234 ","  11,256 ",2.77
County,Mower,1997,"  37,575 ","  15,369 ",2.44
County,Murray,1997,"  9,624 ","  3,819 ",2.52
County,Nicollet,1997,"  29,965 ","  10,449 ",2.87
County,Nobles,1997,"  20,570 ","  8,091 ",2.54
County,Norman,1997,"  7,832 ","  3,123 ",2.51
County,Olmsted,1997,"  116,537 ","  44,891 ",2.60
County,Otter Tail,1997,"  54,160 ","  21,307 ",2.54
County,Pennington,1997,"  13,647 ","  5,441 ",2.51
County,Pine,1997,"  23,582 ","  8,718 ",2.70
County,Pipestone,1997,"  10,427 ","  4,113 ",2.54
County,Polk,1997,"  32,808 ","  12,333 ",2.66
County,Pope,1997,"  10,969 ","  4,316 ",2.54
County,Ramsey,1997,"  497,423 ","  198,370 ",2.51
County,Red Lake,1997,"  4,456 ","  1,752 ",2.54
County,Redwood,1997,"  17,293 ","  6,706 ",2.58
County,Renville,1997,"  17,521 ","  6,835 ",2.56
County,Rice,1997,"  53,514 ","  18,222 ",2.94
County,Rock,1997,"  9,966 ","  3,886 ",2.56
County,Roseau,1997,"  16,323 ","  6,037 ",2.70
County,Scott,1997,"  75,009 ","  25,650 ",2.92
County,Sherburne,1997,"  56,682 ","  18,727 ",3.03
County,Sibley,1997,"  14,913 ","  5,580 ",2.67
County,St. Louis,1997,"  199,454 ","  80,979 ",2.46
County,Stearns,1997,"  130,574 ","  44,861 ",2.91
County,Steele,1997,"  32,320 ","  12,289 ",2.63
County,Stevens,1997,"  10,694 ","  3,941 ",2.71
County,Swift,1997,"  11,159 ","  4,338 ",2.57
County,Todd,1997,"  24,014 ","  9,022 ",2.66
County,Traverse,1997,"  4,331 ","  1,774 ",2.44
County,Wabasha,1997,"  20,721 ","  7,808 ",2.65
County,Wadena,1997,"  13,404 ","  5,173 ",2.59
County,Waseca,1997,"  18,626 ","  6,949 ",2.68
County,Washington,1997,"  187,475 ","  65,136 ",2.88
County,Watonwan,1997,"  11,750 ","  4,622 ",2.54
County,Wilkin,1997,"  7,376 ","  2,822 ",2.61
County,Winona,1997,"  49,485 ","  18,048 ",2.74
County,Wright,1997,"  82,493 ","  28,171 ",2.93
County,Yellow Medicine,1997,"  11,638 ","  4,684 ",2.48
State,Minnesota,1996,"  4,682,748 ","  1,786,249 ",2.56
EDR,01 (Northwest),1996,"  91,283 ","  34,923 ",2.54
EDR,02 (Headwaters),1996,"  71,565 ","  26,434 ",2.62
EDR,03 (Arrowhead),1996,"  317,199 ","  126,563 ",2.44
EDR,04 (West Central),1996,"  206,195 ","  78,311 ",2.54
EDR,05 (North Central),1996,"  142,036 ","  54,136 ",2.58
EDR,06E (Southwest Central),1996,"  114,775 ","  43,290 ",2.60
EDR,06W (Upper MN Valley),1996,"  50,571 ","  20,050 ",2.43
EDR,07E (East Central),1996,"  123,729 ","  44,466 ",2.72
EDR,07W (Central),1996,"  295,985 ","  101,300 ",2.83
EDR,08 (Southwest),1996,"  124,554 ","  48,562 ",2.50
EDR,09 (South Central),1996,"  221,985 ","  83,372 ",2.55
EDR,10 (Southeast),1996,"  440,013 ","  165,821 ",2.56
EDR,11 (7 County Twin Cities),1996,"  2,482,858 ","  959,021 ",2.54
County,Aitkin,1996,"  13,739 ","  5,747 ",2.39
County,Anoka,1996,"  278,531 ","  96,313 ",2.89
County,Becker,1996,"  29,247 ","  11,116 ",2.63
County,Beltrami,1996,"  36,972 ","  13,051 ",2.83
County,Benton,1996,"  33,707 ","  12,451 ",2.71
County,Big Stone,1996,"  5,941 ","  2,350 ",2.53
County,Blue Earth,1996,"  55,335 ","  20,188 ",2.74
County,Brown,1996,"  27,895 ","  10,699 ",2.61
County,Carlton,1996,"  30,776 ","  11,529 ",2.67
County,Carver,1996,"  59,183 ","  20,937 ",2.83
County,Cass,1996,"  24,107 ","  9,373 ",2.57
County,Chippewa,1996,"  13,155 ","  5,271 ",2.50
County,Chisago,1996,"  37,269 ","  12,980 ",2.87
County,Clay,1996,"  52,895 ","  18,878 ",2.80
County,Clearwater,1996,"  8,482 ","  3,199 ",2.65
County,Cook,1996,"  4,313 ","  1,856 ",2.32
County,Cottonwood,1996,"  12,793 ","  5,128 ",2.49
County,Crow Wing,1996,"  49,560 ","  19,535 ",2.54
County,Dakota,1996,"  325,079 ","  117,889 ",2.76
County,Dodge,1996,"  16,926 ","  6,033 ",2.81
County,Douglas,1996,"  30,927 ","  12,059 ",2.56
County,Faribault,1996,"  16,614 ","  6,759 ",2.46
County,Fillmore,1996,"  20,916 ","  8,026 ",2.61
County,Freeborn,1996,"  32,698 ","  13,136 ",2.49
County,Goodhue,1996,"  42,742 ","  16,276 ",2.63
County,Grant,1996,"  6,220 ","  2,485 ",2.50
County,Hennepin,1996,"  1,070,709 ","  438,871 ",2.44
County,Houston,1996,"  19,245 ","  7,231 ",2.66
County,Hubbard,1996,"  16,440 ","  6,515 ",2.52
County,Isanti,1996,"  29,110 ","  10,117 ",2.88
County,Itasca,1996,"  42,763 ","  16,409 ",2.61
County,Jackson,1996,"  11,757 ","  4,646 ",2.53
County,Kanabec,1996,"  13,815 ","  5,203 ",2.66
County,Kandiyohi,1996,"  41,502 ","  15,641 ",2.65
County,Kittson,1996,"  5,535 ","  2,230 ",2.48
County,Koochiching,1996,"  15,947 ","  6,157 ",2.59
County,Lac qui Parle,1996,"  8,704 ","  3,474 ",2.51
County,Lake,1996,"  10,558 ","  4,338 ",2.43
County,Lake of the Woods,1996,"  4,430 ","  1,734 ",2.55
County,Le Sueur,1996,"  24,739 ","  9,118 ",2.71
County,Lincoln,1996,"  6,769 ","  2,700 ",2.51
County,Lyon,1996,"  25,284 ","  9,573 ",2.64
County,Mahnomen,1996,"  5,241 ","  1,935 ",2.71
County,Marshall,1996,"  10,716 ","  4,169 ",2.57
County,Martin,1996,"  22,872 ","  9,240 ",2.48
County,McLeod,1996,"  34,197 ","  12,812 ",2.67
County,Meeker,1996,"  21,509 ","  8,008 ",2.69
County,Mille Lacs,1996,"  20,212 ","  7,576 ",2.67
County,Morrison,1996,"  31,041 ","  11,129 ",2.79
County,Mower,1996,"  37,674 ","  15,350 ",2.45
County,Murray,1996,"  9,637 ","  3,809 ",2.53
County,Nicollet,1996,"  29,721 ","  10,317 ",2.88
County,Nobles,1996,"  20,578 ","  8,059 ",2.55
County,Norman,1996,"  7,876 ","  3,125 ",2.52
County,Olmsted,1996,"  115,169 ","  44,145 ",2.61
County,Otter Tail,1996,"  53,552 ","  20,994 ",2.55
County,Pennington,1996,"  13,586 ","  5,386 ",2.52
County,Pine,1996,"  23,323 ","  8,590 ",2.72
County,Pipestone,1996,"  10,468 ","  4,100 ",2.55
County,Polk,1996,"  32,885 ","  12,308 ",2.67
County,Pope,1996,"  10,956 ","  4,287 ",2.56
County,Ramsey,1996,"  496,068 ","  197,500 ",2.51
County,Red Lake,1996,"  4,455 ","  1,733 ",2.57
County,Redwood,1996,"  17,325 ","  6,691 ",2.59
County,Renville,1996,"  17,567 ","  6,829 ",2.57
County,Rice,1996,"  52,821 ","  17,895 ",2.95
County,Rock,1996,"  9,943 ","  3,856 ",2.58
County,Roseau,1996,"  16,230 ","  5,972 ",2.72
County,Scott,1996,"  71,547 ","  24,408 ",2.93
County,Sherburne,1996,"  53,772 ","  17,700 ",3.04
County,Sibley,1996,"  14,785 ","  5,532 ",2.67
County,St. Louis,1996,"  199,103 ","  80,527 ",2.47
County,Stearns,1996,"  128,522 ","  43,925 ",2.93
County,Steele,1996,"  32,018 ","  12,112 ",2.64
County,Stevens,1996,"  10,637 ","  3,893 ",2.73
County,Swift,1996,"  11,142 ","  4,291 ",2.60
County,Todd,1996,"  23,931 ","  8,947 ",2.67
County,Traverse,1996,"  4,374 ","  1,785 ",2.45
County,Wabasha,1996,"  20,581 ","  7,721 ",2.67
County,Wadena,1996,"  13,397 ","  5,152 ",2.60
County,Waseca,1996,"  18,274 ","  6,907 ",2.65
County,Washington,1996,"  181,741 ","  63,103 ",2.88
County,Watonwan,1996,"  11,750 ","  4,612 ",2.55
County,Wilkin,1996,"  7,387 ","  2,814 ",2.63
County,Winona,1996,"  49,223 ","  17,896 ",2.75
County,Wright,1996,"  79,984 ","  27,224 ",2.94
County,Yellow Medicine,1996,"  11,629 ","  4,664 ",2.49
State,Minnesota,1995,"  4,626,514 ","  1,761,702 ",2.56
EDR,01 (Northwest),1995,"  90,991 ","  34,669 ",2.56
EDR,02 (Headwaters),1995,"  70,675 ","  25,997 ",2.63
EDR,03 (Arrowhead),1995,"  315,800 ","  125,702 ",2.45
EDR,04 (West Central),1995,"  204,470 ","  77,369 ",2.54
EDR,05 (North Central),1995,"  140,030 ","  53,161 ",2.58
EDR,06E (Southwest Central),1995,"  113,917 ","  42,861 ",2.61
EDR,06W (Upper MN Valley),1995,"  50,534 ","  19,993 ",2.44
EDR,07E (East Central),1995,"  120,805 ","  43,278 ",2.73
EDR,07W (Central),1995,"  288,834 ","  98,590 ",2.83
EDR,08 (Southwest),1995,"  124,097 ","  48,212 ",2.50
EDR,09 (South Central),1995,"  220,389 ","  82,657 ",2.56
EDR,10 (Southeast),1995,"  437,005 ","  164,186 ",2.57
EDR,11 (7 County Twin Cities),1995,"  2,448,967 ","  945,027 ",2.54
County,Aitkin,1995,"  13,366 ","  5,588 ",2.39
County,Anoka,1995,"  272,636 ","  94,340 ",2.89
County,Becker,1995,"  29,163 ","  11,058 ",2.64
County,Beltrami,1995,"  36,508 ","  12,863 ",2.84
County,Benton,1995,"  33,362 ","  12,304 ",2.71
County,Big Stone,1995,"  6,026 ","  2,376 ",2.54
County,Blue Earth,1995,"  55,172 ","  20,085 ",2.75
County,Brown,1995,"  27,580 ","  10,618 ",2.60
County,Carlton,1995,"  30,559 ","  11,460 ",2.67
County,Carver,1995,"  57,010 ","  20,155 ",2.83
County,Cass,1995,"  23,801 ","  9,224 ",2.58
County,Chippewa,1995,"  13,097 ","  5,237 ",2.50
County,Chisago,1995,"  36,045 ","  12,534 ",2.88
County,Clay,1995,"  52,540 ","  18,713 ",2.81
County,Clearwater,1995,"  8,452 ","  3,175 ",2.66
County,Cook,1995,"  4,166 ","  1,788 ",2.33
County,Cottonwood,1995,"  12,768 ","  5,119 ",2.49
County,Crow Wing,1995,"  48,437 ","  19,053 ",2.54
County,Dakota,1995,"  316,272 ","  114,470 ",2.76
County,Dodge,1995,"  16,680 ","  5,933 ",2.81
County,Douglas,1995,"  30,424 ","  11,807 ",2.58
County,Faribault,1995,"  16,661 ","  6,739 ",2.47
County,Fillmore,1995,"  20,906 ","  7,984 ",2.62
County,Freeborn,1995,"  32,759 ","  13,114 ",2.50
County,Goodhue,1995,"  42,477 ","  16,113 ",2.64
County,Grant,1995,"  6,242 ","  2,477 ",2.52
County,Hennepin,1995,"  1,063,631 ","  435,216 ",2.44
County,Houston,1995,"  19,123 ","  7,152 ",2.67
County,Hubbard,1995,"  16,225 ","  6,378 ",2.54
